label,Lx0,Ly0,Lx1,Ly1,Lx2,Ly2,Lx3,Ly3,Lx4,Ly4,Lx5,Ly5,Lx6,Ly6,Lx7,Ly7,Lx8,Ly8,Lx9,Ly9,Lx10,Ly10,Lx11,Ly11,Lx12,Ly12,Lx13,Ly13,Lx14,Ly14,Lx15,Ly15,Lx16,Ly16,Lx17,Ly17,Lx18,Ly18,Lx19,Ly19,Lx20,Ly20,Rx0,Ry0,Rx1,Ry1,Rx2,Ry2,Rx3,Ry3,Rx4,Ry4,Rx5,Ry5,Rx6,Ry6,Rx7,Ry7,Rx8,Ry8,Rx9,Ry9,Rx10,Ry10,Rx11,Ry11,Rx12,Ry12,Rx13,Ry13,Rx14,Ry14,Rx15,Ry15,Rx16,Ry16,Rx17,Ry17,Rx18,Ry18,Rx19,Ry19,Rx20,Ry20
NO,0.0,0.0,0.18062,-0.101479,0.308083,-0.253937,0.408372,-0.309342,0.513017,-0.311968,0.200947,-0.608154,0.330022,-0.770233,0.417151,-0.891448,0.480056,-1.0,0.138015,-0.617003,0.346478,-0.658462,0.38151,-0.45969,0.351463,-0.33202,0.107363,-0.565755,0.327762,-0.55492,0.331999,-0.365694,0.282479,-0.271082,0.100477,-0.47055,0.279981,-0.392417,0.269223,-0.26241,0.213343,-0.210722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,0.171816,-0.106919,0.299697,-0.270274,0.404772,-0.347856,0.512297,-0.360073,0.193643,-0.620008,0.324913,-0.776041,0.422909,-0.894613,0.491407,-1.0,0.130714,-0.621405,0.334355,-0.680409,0.378159,-0.481473,0.352401,-0.349481,0.100825,-0.570495,0.316589,-0.554915,0.324958,-0.371648,0.274399,-0.280503,0.091541,-0.476822,0.276833,-0.418035,0.271287,-0.294585,0.213295,-0.242403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,0.164972,-0.102779,0.294557,-0.277323,0.397058,-0.369094,0.500349,-0.37446,0.210239,-0.610677,0.329002,-0.750551,0.416742,-0.867293,0.474817,-0.966899,0.153379,-0.627128,0.296767,-0.826182,0.401077,-0.917422,0.466791,-1.0,0.102687,-0.589485,0.327687,-0.64941,0.352064,-0.442282,0.316405,-0.318222,0.086205,-0.49989,0.279531,-0.446854,0.270657,-0.309094,0.206541,-0.239339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.212146,0.199475,-0.467738,0.218659,-0.688275,0.273136,-0.881657,0.287793,-0.389487,-0.322642,-0.539317,-0.506863,-0.654163,-0.640213,-0.746532,-0.742575,-0.37297,-0.457322,-0.556779,-0.665886,-0.686062,-0.811163,-0.789988,-0.938319,-0.360134,-0.560585,-0.540898,-0.734284,-0.661066,-0.881886,-0.773311,-0.995695,-0.357038,-0.639558,-0.526552,-0.80367,-0.626031,-0.913,-0.718935,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.17934,0.100406,-0.408244,0.081418,-0.591655,0.11014,-0.743926,0.134224,-0.307461,-0.374042,-0.423967,-0.579648,-0.518282,-0.722915,-0.606802,-0.827676,-0.285205,-0.456424,-0.418713,-0.706309,-0.539153,-0.86871,-0.638,-0.992698,-0.27943,-0.508949,-0.41479,-0.741558,-0.545009,-0.892573,-0.659816,-1.0,-0.298154,-0.535217,-0.443457,-0.711361,-0.546286,-0.820689,-0.641464,-0.912028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.197722,0.102869,-0.445063,0.084966,-0.64383,0.113788,-0.805349,0.143026,-0.343056,-0.381724,-0.477977,-0.600086,-0.584178,-0.75327,-0.675317,-0.863288,-0.310947,-0.467428,-0.456397,-0.719592,-0.58743,-0.880022,-0.700085,-1.0,-0.296248,-0.519485,-0.450477,-0.745868,-0.584902,-0.893941,-0.702206,-0.995692,-0.306817,-0.540975,-0.469582,-0.70893,-0.579126,-0.827837,-0.677477,-0.924273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.174268,0.035426,-0.379598,0.015046,-0.562839,0.062161,-0.702442,0.098475,-0.308668,-0.391199,-0.443472,-0.604196,-0.539278,-0.763824,-0.617003,-0.890732,-0.259675,-0.458454,-0.413487,-0.693665,-0.526359,-0.859953,-0.623151,-1.0,-0.215489,-0.482786,-0.364851,-0.692226,-0.482396,-0.83661,-0.580272,-0.951675,-0.184241,-0.473862,-0.310017,-0.622674,-0.394144,-0.726057,-0.466616,-0.810675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.181083,0.042843,-0.392755,0.014158,-0.582592,0.061512,-0.728108,0.096356,-0.310559,-0.419853,-0.463011,-0.630219,-0.567976,-0.779238,-0.655461,-0.902108,-0.260632,-0.492011,-0.433301,-0.717371,-0.553905,-0.872238,-0.655036,-1.0,-0.215083,-0.518744,-0.380086,-0.717187,-0.506316,-0.854884,-0.609949,-0.96278,-0.183023,-0.51464,-0.322176,-0.658914,-0.415933,-0.758096,-0.4981,-0.838684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.168179,0.004994,-0.364403,-0.040507,-0.536374,-0.006616,-0.674079,0.026693,-0.285202,-0.454398,-0.423299,-0.650408,-0.524929,-0.788187,-0.609202,-0.89854,-0.224329,-0.510209,-0.379773,-0.733223,-0.489664,-0.883965,-0.581936,-1.0,-0.16541,-0.522301,-0.311317,-0.716772,-0.434355,-0.843435,-0.5366,-0.934708,-0.118095,-0.501655,-0.233684,-0.631935,-0.31734,-0.724727,-0.395216,-0.788816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.174456,0.02117,-0.375836,-0.018325,-0.553806,0.014213,-0.691397,0.049079,-0.293964,-0.455745,-0.437378,-0.649805,-0.542037,-0.781979,-0.628086,-0.892876,-0.234706,-0.522911,-0.395033,-0.740525,-0.507275,-0.885584,-0.600805,-1.0,-0.175876,-0.543651,-0.324699,-0.731569,-0.449736,-0.857831,-0.552807,-0.949761,-0.128186,-0.527599,-0.247461,-0.65082,-0.338454,-0.737281,-0.421872,-0.798278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.175747,0.003955,-0.363225,-0.04567,-0.526757,-0.011294,-0.669096,0.005562,-0.282988,-0.456248,-0.408555,-0.655951,-0.501989,-0.795294,-0.584228,-0.910974,-0.219389,-0.503999,-0.358237,-0.730846,-0.465002,-0.881378,-0.563837,-1.0,-0.158539,-0.513996,-0.288613,-0.717152,-0.405971,-0.857347,-0.512393,-0.963329,-0.112594,-0.493534,-0.222287,-0.635458,-0.305884,-0.735519,-0.388298,-0.807424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.187684,0.026168,-0.378588,-0.005048,-0.544509,0.031141,-0.681875,0.047097,-0.287367,-0.431911,-0.422858,-0.624558,-0.520508,-0.763462,-0.605721,-0.882095,-0.231306,-0.486864,-0.382455,-0.708638,-0.495548,-0.872285,-0.593364,-1.0,-0.177898,-0.505947,-0.318008,-0.702274,-0.445392,-0.851342,-0.552499,-0.957446,-0.137658,-0.495,-0.259123,-0.639639,-0.354075,-0.745804,-0.443089,-0.819891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.177408,0.025317,-0.375371,-0.001931,-0.552591,0.046234,-0.699892,0.067402,-0.288462,-0.430024,-0.426727,-0.627763,-0.530441,-0.770085,-0.62118,-0.889901,-0.236273,-0.483981,-0.388542,-0.710595,-0.50463,-0.878707,-0.601668,-1.0,-0.186618,-0.493241,-0.331222,-0.695277,-0.457796,-0.845399,-0.561702,-0.947023,-0.153291,-0.468902,-0.278618,-0.602133,-0.371564,-0.704201,-0.456018,-0.773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.188899,0.06314,-0.406586,0.035012,-0.597115,0.08003,-0.75005,0.103007,-0.308663,-0.420621,-0.450729,-0.624188,-0.554138,-0.768095,-0.645326,-0.887029,-0.26051,-0.487123,-0.418217,-0.719076,-0.537688,-0.879717,-0.639249,-1.0,-0.21689,-0.512748,-0.366221,-0.720364,-0.49879,-0.865887,-0.610058,-0.966896,-0.193315,-0.508485,-0.329383,-0.647593,-0.42944,-0.746793,-0.52073,-0.818627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.194942,0.070536,-0.422419,0.032772,-0.619323,0.073216,-0.776336,0.097382,-0.329621,-0.421732,-0.470566,-0.629842,-0.572373,-0.775984,-0.663149,-0.896515,-0.27938,-0.488522,-0.437842,-0.722798,-0.562956,-0.88087,-0.668856,-1.0,-0.236811,-0.512235,-0.388048,-0.726433,-0.525155,-0.871798,-0.640907,-0.969355,-0.217176,-0.506013,-0.35957,-0.654239,-0.465644,-0.756573,-0.561083,-0.831876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.200659,0.040631,-0.406015,0.000931,-0.583675,0.03411,-0.731467,0.042035,-0.315323,-0.433492,-0.452494,-0.641435,-0.551751,-0.786452,-0.635998,-0.907396,-0.258048,-0.49112,-0.410057,-0.723157,-0.531545,-0.883431,-0.633702,-1.0,-0.203925,-0.515756,-0.345155,-0.727267,-0.479828,-0.880683,-0.593455,-0.984076,-0.169085,-0.514003,-0.301162,-0.658148,-0.404454,-0.768256,-0.501913,-0.847601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.1958,0.03399,-0.396704,0.000234,-0.576941,0.058796,-0.721125,0.065525,-0.293603,-0.450306,-0.4257,-0.647368,-0.532678,-0.785058,-0.624624,-0.903377,-0.232737,-0.490589,-0.386584,-0.728878,-0.517774,-0.890471,-0.620225,-1.0,-0.17285,-0.470856,-0.330847,-0.682236,-0.47783,-0.823365,-0.590414,-0.913321,-0.134747,-0.414677,-0.266635,-0.520435,-0.377648,-0.602826,-0.468445,-0.66194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.174751,0.039613,-0.382225,0.042952,-0.57512,0.113008,-0.734969,0.157088,-0.323117,-0.423004,-0.479422,-0.63505,-0.597043,-0.782952,-0.702036,-0.900048,-0.28428,-0.489868,-0.451977,-0.715101,-0.578858,-0.861071,-0.694288,-0.988696,-0.254434,-0.526724,-0.415712,-0.740544,-0.539042,-0.880634,-0.653312,-1.0,-0.238604,-0.546724,-0.379882,-0.723728,-0.470916,-0.836132,-0.556108,-0.936537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.183714,0.014179,-0.426457,-0.093848,-0.605854,-0.121383,-0.756108,-0.09933,-0.363956,-0.542338,-0.54329,-0.738798,-0.682011,-0.881993,-0.788101,-1.0,-0.22911,-0.628405,-0.360364,-0.726355,-0.374444,-0.546842,-0.343227,-0.394089,-0.080749,-0.624475,-0.210051,-0.591691,-0.230919,-0.339507,-0.203632,-0.161449,0.061465,-0.551457,-0.061675,-0.494013,-0.097649,-0.3007,-0.083233,-0.16565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.213669,-0.011679,-0.461423,-0.100661,-0.642672,-0.11258,-0.790683,-0.070532,-0.391046,-0.549623,-0.568529,-0.746829,-0.694965,-0.884229,-0.795747,-1.0,-0.263872,-0.621595,-0.37028,-0.676666,-0.360306,-0.441275,-0.313841,-0.241256,-0.127405,-0.619904,-0.242006,-0.587363,-0.24525,-0.343715,-0.205652,-0.162218,0.005925,-0.565807,-0.10643,-0.510278,-0.13396,-0.324335,-0.113312,-0.188864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.226623,-0.014131,-0.483137,-0.095791,-0.674033,-0.10971,-0.826346,-0.076136,-0.412053,-0.545329,-0.585436,-0.739128,-0.713908,-0.881832,-0.819033,-1.0,-0.289821,-0.618676,-0.436646,-0.707465,-0.454467,-0.5358,-0.426532,-0.382782,-0.153295,-0.625309,-0.293067,-0.626995,-0.303257,-0.37607,-0.265809,-0.187019,-0.014275,-0.574647,-0.147786,-0.538143,-0.176403,-0.346961,-0.152495,-0.202115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.221924,-0.003277,-0.478496,-0.085334,-0.669361,-0.096931,-0.821664,-0.058688,-0.423418,-0.53754,-0.594456,-0.730491,-0.724815,-0.875446,-0.832454,-1.0,-0.308804,-0.616104,-0.495575,-0.764029,-0.607616,-0.755115,-0.672907,-0.75126,-0.168913,-0.631089,-0.319463,-0.615433,-0.328698,-0.365388,-0.28856,-0.176968,-0.024766,-0.578979,-0.160172,-0.53005,-0.185274,-0.340263,-0.158685,-0.19181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.22226,0.010356,-0.485391,-0.065599,-0.671127,-0.073353,-0.824218,-0.03303,-0.410838,-0.554819,-0.583717,-0.744786,-0.712874,-0.885145,-0.820288,-1.0,-0.279185,-0.636908,-0.398844,-0.633957,-0.38922,-0.405871,-0.340283,-0.224887,-0.136491,-0.634362,-0.268479,-0.563599,-0.275566,-0.323129,-0.235667,-0.14512,0.002285,-0.567159,-0.124281,-0.492047,-0.154907,-0.311837,-0.132022,-0.176187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.21817,-0.000949,-0.474684,-0.08288,-0.661028,-0.09411,-0.811799,-0.053928,-0.404656,-0.55734,-0.571833,-0.746809,-0.69652,-0.884466,-0.800379,-1.0,-0.282588,-0.639968,-0.416988,-0.691241,-0.428316,-0.532796,-0.400666,-0.402067,-0.144076,-0.646117,-0.275654,-0.583278,-0.282187,-0.343734,-0.245756,-0.170056,-0.00635,-0.584791,-0.134855,-0.507381,-0.161443,-0.327504,-0.137556,-0.192188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.197774,-0.001773,-0.444584,-0.083173,-0.623212,-0.088415,-0.766116,-0.054995,-0.372436,-0.548758,-0.534658,-0.751996,-0.649913,-0.890762,-0.743245,-1.0,-0.244555,-0.610523,-0.336781,-0.613253,-0.334348,-0.389906,-0.298035,-0.219196,-0.110857,-0.599402,-0.21596,-0.559813,-0.230589,-0.337836,-0.204944,-0.175444,0.020886,-0.534667,-0.076605,-0.489512,-0.113922,-0.319921,-0.106453,-0.191259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.202189,-0.010374,-0.439298,-0.09199,-0.607272,-0.0958,-0.745595,-0.060663,-0.352593,-0.531445,-0.511624,-0.739936,-0.623798,-0.881273,-0.711918,-1.0,-0.228428,-0.584648,-0.336915,-0.566187,-0.321869,-0.379945,-0.267459,-0.263023,-0.103821,-0.565767,-0.22204,-0.494193,-0.212788,-0.304108,-0.160018,-0.194387,0.014764,-0.505732,-0.093545,-0.457137,-0.111006,-0.301951,-0.079028,-0.204797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.207662,-0.005067,-0.448138,-0.081877,-0.620719,-0.083352,-0.764173,-0.046525,-0.361531,-0.532586,-0.520179,-0.738726,-0.632419,-0.881719,-0.72197,-1.0,-0.240662,-0.587418,-0.34984,-0.550208,-0.329831,-0.367473,-0.274656,-0.25534,-0.117109,-0.566056,-0.234655,-0.483518,-0.222463,-0.295303,-0.170537,-0.184684,0.000672,-0.502887,-0.108571,-0.452082,-0.121423,-0.303162,-0.087773,-0.207141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.222637,0.00228,-0.4626,-0.062459,-0.631885,-0.052883,-0.775394,-0.022176,-0.371139,-0.506854,-0.518391,-0.726678,-0.62481,-0.878621,-0.710503,-1.0,-0.243385,-0.547724,-0.346124,-0.627644,-0.370266,-0.557505,-0.361529,-0.510844,-0.113362,-0.518058,-0.221005,-0.45509,-0.228084,-0.285017,-0.19073,-0.172141,0.006431,-0.439031,-0.081599,-0.385676,-0.101781,-0.257782,-0.078546,-0.166383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.207152,-0.007782,-0.43961,-0.077983,-0.603922,-0.076167,-0.747072,-0.047025,-0.335817,-0.510688,-0.480359,-0.73074,-0.588299,-0.87991,-0.677053,-1.0,-0.206241,-0.557766,-0.300623,-0.566148,-0.291598,-0.396468,-0.248612,-0.279562,-0.079283,-0.527515,-0.178035,-0.466854,-0.175917,-0.29214,-0.134164,-0.174329,0.035898,-0.449912,-0.050818,-0.415161,-0.068822,-0.280989,-0.044261,-0.183595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.197966,0.00451,-0.434065,-0.070507,-0.602545,-0.061096,-0.752033,-0.034056,-0.342347,-0.524438,-0.488713,-0.739842,-0.595349,-0.883056,-0.680897,-1.0,-0.21257,-0.567563,-0.339864,-0.652589,-0.366066,-0.556606,-0.354828,-0.495299,-0.077905,-0.541072,-0.21134,-0.487532,-0.218318,-0.284887,-0.179211,-0.160247,0.047814,-0.461195,-0.070209,-0.420964,-0.091528,-0.270978,-0.060658,-0.171189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.202967,0.004846,-0.440869,-0.067553,-0.611021,-0.066686,-0.760317,-0.043568,-0.345915,-0.514555,-0.492839,-0.729469,-0.598073,-0.878772,-0.685341,-1.0,-0.218541,-0.561845,-0.362132,-0.704342,-0.433238,-0.692144,-0.469207,-0.69361,-0.082297,-0.546266,-0.220491,-0.518895,-0.229175,-0.311547,-0.191293,-0.168033,0.047292,-0.475857,-0.071069,-0.452726,-0.09259,-0.302015,-0.063862,-0.192479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO,0.0,0.0,-0.199023,0.004704,-0.43345,-0.063805,-0.600911,-0.059878,-0.748714,-0.029968,-0.336658,-0.531959,-0.488172,-0.741753,-0.599638,-0.880821,-0.695529,-1.0,-0.195701,-0.59028,-0.30916,-0.532434,-0.296039,-0.312202,-0.247514,-0.183833,-0.056135,-0.559105,-0.171566,-0.46405,-0.173531,-0.254317,-0.134846,-0.131166,0.071106,-0.479082,-0.030129,-0.424006,-0.05767,-0.255752,-0.035889,-0.149374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
